id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
1174,44.94353741496599,99.38401442307692,714.9811947257097,0.0195780352127453,"[0.5171542763710022, 0.42093372344970703, 0.5179667472839355, 0.5747500061988831, 0.3944794237613678, 0.16011865437030792, 0.20818527042865753, 0.16882330179214478, 0.13637322187423706, 0.250728577375412, 0.23828907310962677, 0.30908605456352234]","[-388.9677734375, 163.04544067382812, 42.77113342285156, 1.5625113248825073, -0.9715213179588318, -3.856043577194214, -13.640497207641602, -17.201074600219727, -11.731101989746094, -15.224848747253418, -23.60350799560547, -29.089004516601562, -30.830692291259766, -22.051942825317383, -9.984142303466797, -4.734449863433838, -2.862668037414551, -1.7074847221374512, 1.54653799533844, 5.089837551116943]",0.06353614,-2.536851e-05,,3.6,2.15,3.3,1.79,
1175,45.000022675736965,60.09265988372093,993.1985813696156,0.0289868491598942,"[0.4637414216995239, 0.3481583893299103, 0.3696807026863098, 0.35720670223236084, 0.31377899646759033, 0.4219665229320526, 0.4121302664279938, 0.7608915567398071, 0.39921557903289795, 0.26798000931739807, 0.20890140533447266, 0.28040146827697754]","[-340.7292785644531, 208.2745361328125, 31.688549041748047, -13.761895179748535, -6.664855480194092, 7.073210716247559, 1.665342926979065, 7.241745948791504, 0.7075154781341553, -5.296104431152344, -0.8188660740852356, 13.243090629577637, 13.527770042419434, 1.1118450164794922, -8.582379341125488, -13.15571403503418, -12.304375648498535, -8.652620315551758, -3.3784260749816895, -5.248625755310059]",0.07520377,0.00010742055,,3.7,1.27,3.4,1.02,
1176,45.000022675736965,114.84375,1301.6650964725154,0.0311482117518059,"[0.35661154985427856, 0.39134520292282104, 0.48520612716674805, 0.39514675736427307, 0.297024667263031, 0.3527909815311432, 0.25166869163513184, 0.28211742639541626, 0.29207494854927063, 0.3569604754447937, 0.33398255705833435, 0.2524326741695404]","[-319.6759033203125, 187.14666748046875, 9.01814079284668, 7.5918121337890625, -1.2375317811965942, -7.40241003036499, -21.61556053161621, 1.4240810871124268, 6.712664604187012, -18.780099868774414, -9.630516052246094, -5.878652095794678, -3.7293083667755127, -3.7219653129577637, -8.556144714355469, -2.3148865699768066, -0.39231187105178833, -2.244818687438965, -3.962862253189087, -2.8571929931640625]",0.048005734,-2.794703e-06,"Mother in sweet heaven How beautiful Thou, the their hey, Thine hand Tokyo © transcript Emily Beynon",4.9,1.81,2.7,1.62,
1177,45.000022675736965,147.65625,1566.2992521461144,0.0280917928437822,"[0.2566833794116974, 0.24898992478847504, 0.2720542252063751, 0.38268449902534485, 0.6533817648887634, 0.619140625, 0.5932096838951111, 0.565005362033844, 0.6345583200454712, 0.5715453624725342, 0.33416035771369934, 0.30082032084465027]","[-263.87457275390625, 159.37698364257812, -1.49087655544281, 35.79445266723633, 12.220663070678711, 25.4373722076416, 0.32431021332740784, 11.164460182189941, 5.583916664123535, 8.006869316101074, -1.4734127521514893, -2.2618515491485596, -3.1874167919158936, -3.0271341800689697, -6.424083709716797, -9.016844749450684, -5.7073469161987305, -3.699584722518921, -1.2789798974990845, -4.110647201538086]",0.087838516,5.7985358e-06,,5.2,2.14,3.3,1.9,
1178,45.08734693877551,129.19921875,1615.4147949165751,0.0545880585816812,"[0.19900667667388916, 0.2979680895805359, 0.3591386079788208, 0.20869483053684235, 0.24897055327892303, 0.23418879508972168, 0.310966432094574, 0.27293768525123596, 0.17240366339683533, 0.2107958048582077, 0.1887584924697876, 0.34021812677383423]","[-357.3832092285156, 143.98117065429688, -2.454335927963257, 25.72435188293457, 15.836019515991211, 1.208217740058899, -5.2950897216796875, 1.7955549955368042, 4.1280741691589355, -0.6479356288909912, -0.6193889379501343, 2.003977060317993, 3.4543161392211914, 3.366920232772827, 3.2777953147888184, 0.1538943350315094, 1.549972653388977, 3.351637125015259, 2.178438663482666, 1.0879336595535278]",0.03513385,4.326999e-06,,4.9,2.12,4.5,1.96,
1179,45.000022675736965,69.83741554054055,1238.9223710743545,0.0292713019623968,"[0.5605463981628418, 0.3947432339191437, 0.37689632177352905, 0.30208641290664673, 0.25781410932540894, 0.4455624222755432, 0.3195125460624695, 0.5194411873817444, 0.4418373107910156, 0.3070909380912781, 0.36550411581993103, 0.3994174897670746]","[-264.2468566894531, 226.30738830566406, -20.896942138671875, 2.130558729171753, 0.9261177182197571, 8.163239479064941, -5.754100799560547, -3.3534862995147705, -2.003870964050293, -1.7363084554672241, -2.8965470790863037, 1.0253113508224487, -2.5486676692962646, 0.3301604390144348, -0.11372236907482147, -2.4959447383880615, -4.122871398925781, -7.785213470458984, -3.7297799587249756, -4.702997207641602]",0.08877667,0.00018909549,. .,3.4,1.02,4.1,1.37,
1180,45.000022675736965,129.19921875,832.4302555543765,0.0294625328544246,"[0.4774439334869385, 0.43471866846084595, 0.4382188618183136, 0.30302339792251587, 0.34933650493621826, 0.3180951774120331, 0.25870102643966675, 0.3075866997241974, 0.22282682359218597, 0.3928874135017395, 0.29920005798339844, 0.3668343722820282]","[-339.72589111328125, 238.37095642089844, 9.127094268798828, -36.6132926940918, 11.738534927368164, 11.659333229064941, -7.475077152252197, -6.273618698120117, -2.610106945037842, -2.740128755569458, -3.304333448410034, -6.779271602630615, -9.665451049804688, -7.623068809509277, -4.111170768737793, -4.704892635345459, -8.679658889770508, -10.721134185791016, -10.386434555053711, -10.639391899108887]",0.0728643,-1.5374123e-06,you you,3.3,1.62,2.6,1.02,
1181,45.000022675736965,112.34714673913044,1869.188380038044,0.0408595412877322,"[0.3738378584384918, 0.4567487835884094, 0.573035717010498, 0.6900080442428589, 0.5675124526023865, 0.5359827876091003, 0.5007216930389404, 0.35621675848960876, 0.32207411527633667, 0.3816473186016083, 0.55793696641922, 0.4924779534339905]","[-190.3174285888672, 179.20477294921875, -29.33203125, 37.05189895629883, -10.871833801269531, 17.475461959838867, -7.924724578857422, 5.831645965576172, -3.0665700435638428, 3.749049425125122, -1.6039882898330688, -1.3014252185821533, 3.1864876747131348, 3.772402048110962, 3.708601951599121, -1.5001884698867798, 0.6140648126602173, -3.0693607330322266, -0.762121319770813, -2.3823232650756836]",0.08948534,3.182269e-05,"The white man goes, but doesn't know where the white man goes. He doesn't know where the white man goes, but doesn't know where the white man goes. The dark raven is held at this time. And for a moment, there was wondering, he caught his eye at God. And it was Scar who was perished up next to time. But then he realized that she would leave.",3.7,1.42,4.4,1.91,
1182,45.000022675736965,120.18531976744184,678.8860298388084,0.0185572070110939,"[0.35363441705703735, 0.31464338302612305, 0.2751830220222473, 0.3427746295928955, 0.4380403161048889, 0.48582518100738525, 0.45035412907600403, 0.41585081815719604, 0.4158036708831787, 0.4915146827697754, 0.43911653757095337, 0.38159245252609253]","[-354.6657409667969, 208.6457977294922, 35.38844680786133, -12.858071327209473, 6.111963272094727, 19.553457260131836, 13.509286880493164, 11.365138053894043, 12.063217163085938, 1.7272337675094604, -7.413784503936768, -8.69843864440918, -5.993638038635254, -7.912947654724121, -8.89472484588623, -0.3070409297943115, 2.653989553451538, -4.3046369552612305, -3.6101715564727783, 3.777884006500244]",0.068759724,-1.2292805e-06,"again. They are said to be holy, symbols of fertility, fruit from the gardens of paradise. Until a girl raped, swallowed seven seeds. The",2.7,1.35,2.2,1.17,
1183,45.08809523809524,107.666015625,752.3612894829911,0.0241525730561277,"[0.5163902044296265, 0.40352118015289307, 0.31106919050216675, 0.31683480739593506, 0.21564903855323792, 0.25060397386550903, 0.29587963223457336, 0.45574888586997986, 0.3574831783771515, 0.33101925253868103, 0.37346151471138, 0.3715903162956238]","[-367.88970947265625, 236.2935333251953, 22.9268798828125, -0.7862979769706726, 0.6911857724189758, -14.342823028564453, -15.46007251739502, -10.879034042358398, -2.7416012287139893, -9.217098236083984, -16.4272518157959, -10.87416934967041, -6.885993957519531, -6.46211051940918, -8.586210250854492, -11.099387168884277, -7.685044288635254, -2.307283401489258, -0.14746621251106262, -1.1201313734054565]",0.07605796,-1.9594343e-06,,3.7,2.1,3.2,1.89,
1184,45.000022675736965,39.45014312977099,527.382628708659,0.0203930487696723,"[0.11407272517681122, 0.10722900182008743, 0.053259916603565216, 0.08559606969356537, 0.10878978669643402, 0.18056327104568481, 0.1429283171892166, 0.18110142648220062, 0.3452514410018921, 0.36158066987991333, 0.4837450683116913, 0.16442519426345825]","[-464.7572326660156, 157.53646850585938, 85.31635284423828, 23.38275146484375, -5.666794776916504, -12.472397804260254, -13.105774879455566, -12.881979942321777, -11.684804916381836, -9.827969551086426, -7.3581438064575195, -4.331231117248535, -2.4675657749176025, -3.298779249191284, -5.111027717590332, -4.194614887237549, 0.756333589553833, 7.090254783630371, 11.25769329071045, 11.84273624420166]",0.05134929,-1.1790688e-06,,4.2,1.6,2.3,1.27,
1185,45.06034013605442,178.20581896551724,1276.117338303741,0.0413037889216254,"[0.3391299545764923, 0.41384416818618774, 0.32795223593711853, 0.3927565813064575, 0.299090176820755, 0.35693439841270447, 0.41620364785194397, 0.32565879821777344, 0.39080655574798584, 0.29552367329597473, 0.4303731322288513, 0.364234983921051]","[-288.7182922363281, 205.09490966796875, -24.85333824157715, 21.912097930908203, 7.544496059417725, 11.038482666015625, 9.131363868713379, -3.01292085647583, 2.2182881832122803, -3.077136516571045, -1.9697344303131104, -3.0601682662963867, -5.914251804351807, -7.51499605178833, -4.060606956481934, -4.522200584411621, -5.839729309082031, -3.5030393600463867, -2.030709743499756, -1.7991163730621338]",0.07725163,3.3896943e-06,,6.2,1.6,4.8,1.47,
1186,45.08734693877551,114.84375,623.8294903247078,0.0148219256887229,"[0.34314095973968506, 0.4482814371585846, 0.5999704599380493, 0.323542058467865, 0.1943998485803604, 0.22987030446529388, 0.37878790497779846, 0.37740394473075867, 0.37221118807792664, 0.5869605541229248, 0.32871395349502563, 0.28535929322242737]","[-447.3614196777344, 141.32301330566406, 74.90833282470703, 37.20951843261719, 16.942319869995117, 5.232293128967285, -0.9077327251434326, -5.802515983581543, -10.530415534973145, -13.726628303527832, -12.81729507446289, -8.747939109802246, -5.521403789520264, -3.473196268081665, -2.245532989501953, -2.0975255966186523, -2.077808380126953, -3.749009132385254, -6.338325023651123, -7.421812534332275]",0.04637411,-2.0335186e-07,,3.7,1.55,1.9,0.83,
1187,45.08734693877551,139.6748310810811,1425.9222167481416,0.042072771506501,"[0.7044305801391602, 0.5010238885879517, 0.478242427110672, 0.30045101046562195, 0.2067263424396515, 0.23036621510982513, 0.27699464559555054, 0.2750450074672699, 0.19198957085609436, 0.19121813774108887, 0.2454807162284851, 0.4221504330635071]","[-335.02569580078125, 167.18093872070312, 6.551352500915527, -10.366093635559082, -1.1028772592544556, 7.435309886932373, 0.4456147849559784, -3.071826219558716, -9.524418830871582, -7.611976623535156, -8.096664428710938, -6.684678554534912, -5.778839111328125, -5.954589366912842, -3.6951045989990234, 3.1556360721588135, 6.587906360626221, 0.951049268245697, -4.257343292236328, -9.682050704956055]",0.046194326,-3.6793706e-05,,4.4,1.96,4.1,1.81,
1188,45.000022675736965,101.33272058823528,1121.4541844878638,0.0345747468395252,"[0.22127988934516907, 0.17684300243854523, 0.46966657042503357, 0.3958711326122284, 0.09153128415346146, 0.026464266702532768, 0.08762268722057343, 0.254201740026474, 0.0775328278541565, 0.1633763164281845, 0.32144099473953247, 0.15683457255363464]","[-357.9068603515625, 183.4946746826172, -26.20801544189453, -12.646430015563965, -1.6713471412658691, -29.2231502532959, -18.85846519470215, -12.056523323059082, -14.899225234985352, -15.265913009643555, -10.565204620361328, -1.4514750242233276, -0.4655071496963501, 0.26513972878456116, 5.148204803466797, 6.007387638092041, 5.8746442794799805, 5.13040018081665, 0.5046622157096863, -4.1521830558776855]",0.06698492,-7.1517866e-07,you you,4.7,1.85,3.3,1.42,
1189,45.000022675736965,103.359375,979.668748582582,0.028383174301793,"[0.15428751707077026, 0.17571723461151123, 0.4242902994155884, 0.3598172068595886, 0.16183581948280334, 0.15411263704299927, 0.2720293402671814, 0.3588215708732605, 0.2218249887228012, 0.3249901235103607, 0.3862781226634979, 0.18575038015842438]","[-347.7919921875, 196.80368041992188, -12.541312217712402, -5.951155662536621, 16.821468353271484, -13.80229663848877, -15.191995620727539, -10.520212173461914, -15.714517593383789, -14.891579627990723, -10.753408432006836, -4.895597457885742, -3.4217309951782227, -6.639422416687012, -8.164727210998535, -8.502889633178711, -6.046060562133789, -3.0567128658294678, -4.316373825073242, -4.7261643409729]",0.05398994,-4.3104544e-07,you you,4.8,1.78,3.2,1.4,
1190,45.08734693877551,161.4990234375,840.5134183279517,0.0290287226039521,"[0.2080828845500946, 0.2767671048641205, 0.39623335003852844, 0.3560597598552704, 0.19833959639072418, 0.15665844082832336, 0.24442259967327118, 0.4023286998271942, 0.2374938428401947, 0.30603206157684326, 0.39216330647468567, 0.2138366848230362]","[-365.6633605957031, 208.40692138671875, 24.3262939453125, -32.84303283691406, -2.229215621948242, 3.8504066467285156, -12.551310539245605, -13.659786224365234, -7.462680339813232, -7.904597759246826, -10.234719276428223, -11.409523010253906, -12.930173873901367, -10.91547679901123, -4.37661075592041, -1.3363142013549805, -5.583031177520752, -9.859694480895996, -7.6386332511901855, -2.563627004623413]",0.056356672,-5.499727e-07,you you,3.5,1.75,2.2,0.87,
1191,45.000022675736965,103.359375,678.8107039372596,0.0221636351909184,"[0.31117382645606995, 0.2387797236442566, 0.22555436193943024, 0.2467787116765976, 0.47426337003707886, 0.34349745512008667, 0.21759943664073944, 0.4996519684791565, 0.3407468795776367, 0.3836103677749634, 0.2648247182369232, 0.24653016030788422]","[-386.1582946777344, 203.23318481445312, 27.540035247802734, 2.317678213119507, 17.947011947631836, 4.877048015594482, 0.15890783071517944, 0.7766299843788147, -4.755908489227295, -1.814382553100586, 1.7998608350753784, -1.948122501373291, -3.405360221862793, -5.092065811157227, -5.105198860168457, -4.4250640869140625, -8.63433837890625, -8.676275253295898, -1.3125113248825073, 4.330733776092529]",0.06908829,6.5293216e-06,,4.4,1.85,2.6,1.2,
1192,45.000022675736965,101.33272058823528,579.9093937665947,0.0116795716024896,"[0.4632773697376251, 0.3487708866596222, 0.31510642170906067, 0.1465594321489334, 0.14713339507579803, 0.2801317870616913, 0.3801697790622711, 0.47831764817237854, 0.5029420256614685, 0.5758998394012451, 0.7492552399635315, 0.6089213490486145]","[-344.89898681640625, 207.70545959472656, 63.95983123779297, 14.386408805847168, 14.757542610168457, 17.83422088623047, 9.241616249084473, 2.8508384227752686, 1.2317231893539429, 3.93105411529541, 1.714970350265503, -4.30780029296875, -4.097570419311523, 0.2862188518047333, -0.6344636678695679, -3.9726991653442383, -3.757605791091919, -3.5183708667755127, -2.647124767303467, -2.3882672786712646]",0.11085835,-9.479213e-06,,3.7,1.95,2.9,1.22,
1193,45.000022675736965,139.6748310810811,1292.8955602368924,0.0252510440853973,"[0.42163094878196716, 0.47531479597091675, 0.5870774984359741, 0.4055277407169342, 0.24703574180603027, 0.20540593564510345, 0.2806547284126282, 0.3747834861278534, 0.3730546534061432, 0.3879644274711609, 0.4541226029396057, 0.44280892610549927]","[-314.28076171875, 153.13482666015625, 16.518186569213867, 34.905609130859375, -2.252077579498291, 2.8661937713623047, 16.799036026000977, -5.012423992156982, -2.360034465789795, -1.4279016256332397, -8.392022132873535, -3.678133249282837, 0.16112087666988373, -1.639144778251648, -3.3807809352874756, -4.609829902648926, -3.733797073364258, -5.212916851043701, -7.831637859344482, -6.712716102600098]",0.0744888,-2.5211625e-07,,4.4,1.43,3.9,1.45,
1194,45.000022675736965,120.18531976744184,741.0915273481909,0.0122501148897058,"[0.36398547887802124, 0.36246734857559204, 0.37433770298957825, 0.32943591475486755, 0.3933529257774353, 0.40066298842430115, 0.44128894805908203, 0.4927468001842499, 0.5142368674278259, 0.5234989523887634, 0.42564743757247925, 0.3931410014629364]","[-374.5384826660156, 163.71084594726562, 60.93613815307617, 25.701940536499023, 21.387670516967773, 15.444662094116211, 6.303347587585449, 7.543957710266113, 5.219791412353516, 0.7813423871994019, -1.199716567993164, -1.7093422412872314, -0.05819857865571976, -0.5226538181304932, -2.291405439376831, -2.27095627784729, -0.35056763887405396, -1.007778286933899, -2.884892702102661, -4.478782653808594]",0.06795876,-6.6865646e-06,,3.4,1.43,2.5,1.2,
