id,transcription
1556,"de contredire Sam. Afin de rembourser sa dette, il doit se coucher au septième round. Mais son amour propre lui fait tourner la tête. Au lieu de prendre un dernier coup, il enchaîne direct et crochet. Le pouls d'Eddie s'accélère. Suivi de sueur froide, l'adversaire de Sam s'écroule par terre. Direction une pluie d'étoiles. L'arbitre le déclare vainqueur. Il fera la une du 20h. Mais il n'est pas à l'abri qu'un inspecteur. Annonce demain à sa femme qu'il a été victime d'un meurtre. Sam reste à l'abri sous les flashs des photographes. Il signe sans doute son dernier autographe. La sortie de secours est gardée. Il sait qu'il est dans le baudra. Mais pour le rattraper, il faudra bien plus que quatre gros bras. Dans les vestiaires, à l'oreille de son entraîneur, il marmona. Je viens de commettre une erreur impardonnable. Il lui remet une lettre et lui fait une accolade. Les sénateurs ont mis..."
1557,"Si cada lágrima valiera oro, no habría tesoros que le hiciera perder otro segundo. Nunca sabremos si tendrá una recompensa, pero disfruta el camino solo y jamás lo piensa. Dicen que congela hasta el sol y la primavera solo le da una alergia al corazón. Así que apartan cuando están en su camino y es que saben que aunque loco él persigue su destino. Jamás sabréis lo que quieren y él mismo lo sabe, pero pega una patada en lo que en su casa no cabe. ¿Quién será ese tipo que me mira desde la otra acera? Hoy es uno de esos días en los que no me reconozco. Siempre la misma idea que le ronda la cabeza. ¿Soy yo el único cuerdo o será que de verdad estoy loco? ¡Loco! ¡Loco! ¿Soy yo el único cuerdo o será que de verdad estoy loco? ¡Loco!"
1558,"last for seconds our future's forsaken imмотрating lies or prisonersお願いしますının fake eyes out of focus only see what they told us weld of weights on our shoulders success last for seconds our future's forsaken immmorating lies speaking ni스�сы 했는데 your eyes out of focus only see what they told you weld врем писimos the weights on our shoulders success last for seconds our future's forsaken Blatant lies, opinions you all seek, sent to fake it Eyes out of focus, only see what they told us Worlds and weights on our shoulders"
1559,Thank you.
1560,
1561,"Real live shit. Bouncing you with that real live shit. Real live, real, real, real, real live shit. Let's do it. Yeah, using Dillard without a hesitation. Every track is a declaration and a dedication. Fuck it if you don't like it. I know that you're going to love it. We getting green while you getting red and you got to run it. Raising me too, I'm going to see you three. Crave you to breeze through up on the BQE. With your tank on E, I see your measly asses. Stopped up at the toe with your easy passes. Flat out, we flying in the lane. Why you need a sub like it costs tired in the game? Whoa. Quadruple entendre. Dropped in the new while you scooped in the Honda. Hyundai, fun guy, fun guy. One try, run by. Dumb high, sun sky, come fly. Glad as hell if you need a pip. So come and holler at you."
1562,"You're checking out, dude. If you think you're harder than us, shut your fucking mouth and grab your seat on the short bus. Bow down when hate comes to town. Run around in a panic because it's going down. Turn your trousers brown like all around. And the crowds like ounce of fat man."
1563,
1564,"You see, I've pal-paid more money than you've got pictures on Flickr. They call me the Uber, YouTuber, MySpace clicker. I love amateur homepages and dirt-style design. The interweb's a ghetto full of gustatory crime. Cross your fingers, make your hand look like a W, and holla WEBSITE! Hello my future girlfriend. This is what I sound like. Uh, Porta Sande, cupping it up. Check your birthday, keep on fucking it up. What? All my bitches up in the club. Let me see you shaking it, don't stop. Rub it down, bounce around. Wiggle every pound. Get it to the hyper ground. Everybody dance jump if you like-"
1565,"I ain't chasing nothing and it's bloody and blood! Or I walk anyone who's mocked, walk me or you because I'm a monster! Bad trauma brainwashed it to me way of thinking, son-in-law."
1566,You should listen to your tape. That always makes you feel better. Okay. Okay. Okay.
1567,improving I believe it's like that and I believe that's what she did right that's in the midnight it's like I need it I love her then we proceeded I hugged her the way she pleaded I bugged her that's what we needed damn no need to stay for lour chemistry is a feeling it's like the Eiffel Tower my penmanship and pen and shit that's the truest the poorest it's imminent my sentiment
1568,"to France and I got two balls so I must not be Lance. Oh, strong, but I like to strong too. It pretty much explains why I'm faster than you. Getting dirty looks when people do not like me running over dogs with my DMX bike. Run my bike around the street real fast. See a fat bitch start to laugh. Ride my bike, smoke a pipe. Buffing fat joints is what I like. Smoke three blunts to the dome in one night. You're so high. Run my bike out of sight. Got chrome on my bike so you know my ride's tight. Got a fat joint. Yo, homie, spare a light. I got the flame, but yo, I wanna hit the white snake. We're riding on our bikes, passing joints like it's the Olympics. Anonymous has a collision with some bitches, knocking them down and spoiling the fucker dinner. Sending ribs and chicken up in the air like some hella-"
1569,ПЕСНЯ Девочки отдыхают.
1570,"of all civilized nations, the most powerful, the newest, the most devastating of weapons. I'm conducting experiments in audio-dimensional dynamics. What a genius!"
1571,"minds flipped out to appreciate the spark list. And as books burn, we memorize. Roger Will and William Gibson. We Fahrenheit 451 and internalize our fiction. This is the last extinction. Stupidity become malignant tumors while hope and light die and echo back dark human rumors. We are no skywalkers. Rather tread down in the darkest depths, apocalyptic talkers. We deconstruct with every breath. And the books flip open and evaporate. The sentences become water. An end of days. An open invitation to mass slaughter."
1572,
1573,
1574,"Oh, oh. Oh, oh."
1575,John Solomon See ya? Hey! Thank you.
1576,
1577,
1578,I love you. I love you.
1579,"digital girl going around the world who is her why am I going there you and I who am I we can't hide digital girl Apostle Around the world, who is her? Why am I going there? You and I, who am I? We can't hide."
1580,
1581,"No point in waiting, I'll make you scream and holler I'm Count Koo to your queen, I'm a dollar Give a shout to Spheros for Charwalla I'm a student of the game and a bona fide scholar Always up on the bone to ease that coughing Butters on the table, now watch it soften Bringing those beats in, I'ma bring them often I'ma keep rapping when I'm in my coffin Like a mind-going man that is unwinding In a padded room, the walls are climbing Don't sign on the line if it looks binding Got to get loose and find the lightning Now!"
